id,year,area,sp_area,day,body,alternatives,answer,GPT-3.5-turbo-answers,GEMINI_2023_answers
108,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 108  
O circuito com três lâmpadas incandescentes idênticas, 
representado na figura, consiste em uma associação mista 
de resistores. Cada lâmpada (L1, L2 e L3) é associada,  
em paralelo, a um resistor de resistência R, formando um 
conjunto. Esses conjuntos são associados em série, tendo 
todas as lâmpadas o mesmo brilho quando ligadas à fonte 
de energia. Após vários dias em uso, apenas a lâmpada 
L2 queima, enquanto as demais permanecem acesas.
Descrição da figura: Uma fonte de energia ligada 
a três conjuntos, dispostos em série no sentido 
horário, na seguinte sequência: o conjunto em paralelo 
de L1 e R, o conjunto em paralelo de L2 e R, e o 
conjunto em paralelo de L3 e R.
Em relação à situação em que todas as lâmpadas 
funcionam, após a queima de L2, os brilhos das 
lâmpadas serão
","
A os mesmos.
B mais intensos.
C menos intensos.
D menos intenso para L1 e o mesmo para L3.
E mais intenso para L1 e menos intenso para L3.",C,C,D
109,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 109  
Uma equipe de segurança do transporte de uma 
empresa avalia o comportamento das tensões que 
aparecem em duas cordas horizontais, 1 e 2, usadas para 
prender uma carga de massa M igual a 200 quilogramas 
na carroceria, conforme a ilustração. Quando o caminhão 
parte do repouso, sua aceleração é constante e igual a 
3 metros por segundo ao quadrado e, quando ele é 
freado bruscamente, sua frenagem é constante e igual a  
5 metros por segundo ao quadrado. Em ambas as situações, 
a carga encontra-se na iminência de movimento, e o 
sentido do movimento do caminhão está indicado na figura. 
O coeficiente de atrito estático entre a caixa e o assoalho da 
carroceria é igual a 0,2. Considere a aceleração da gravidade 
igual a 10 metros por segundo ao quadrado, as tensões 
iniciais nas cordas iguais a zero e as duas cordas ideais.
Descrição da figura: Um caminhão com velocidade 
na horizontal para a direita (representada pelo vetor V). 
Na superfície central da sua carroceria encontra-se 
apoiada uma caixa M. A caixa está presa à parte 
traseira da carroceria pela corda horizontal 1 e, à parte 
dianteira, pela corda horizontal 2.
Nas situações de aceleração e frenagem do caminhão, as tensões nas cordas 1 e 2, em newton, serão
","
A aceleração: T1 é igual a 0 e T2 é igual a 200; frenagem: T1 é igual a 600 e T2 é igual a 0.
B aceleração: T1 é igual a 0 e T2 é igual a 200; frenagem: T1 é igual a 1 400 e T2 é igual a 0.
C aceleração: T1 é igual a 0 e T2 é igual a 600; frenagem: T1 é igual a 600 e T2 é igual a 0.
D aceleração: T1 é igual a 560 e T2 é igual a 0; frenagem: T1 é igual a 0 e T2 é igual a 960.
E aceleração: T1 é igual a 640 e T2 é igual a 0; frenagem: T1 é igual a 0 e T2 é igual a 1 040.",A,C,E
110,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 110  
 A biorremediação designa tratamentos que usam 
organismos para reduzir a quantidade de substâncias tóxicas 
no ambiente ou degradá-las em substâncias não tóxicas ou 
de menor toxicidade. Uma planta aquática, o aguapé, tem sido 
utilizada para a biorremediação de ambientes contaminados 
por metais tóxicos. Sabe-se que esses poluentes serão 
captados para dentro do corpo do vegetal.
Dentro do corpo do vegetal, esses contaminantes serão
","
A digeridos por enzimas.
B acumulados nos tecidos.
C eliminados pelos estômatos.
D metabolizados por glândulas.
E utilizados como fonte energética.",B,B,B
111,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 111  
O ciclo do nitrogênio é composto por várias etapas, 
conforme a figura, sendo cada uma desempenhada por 
um grupo específico de microrganismos.
Descrição da figura: Gás nitrogênio é convertido em 
amônia por microrganismos do grupo 1. Detritos são 
convertidos em amônia por microrganismos do grupo 
2. Amônia é convertida em nitrito por microrganismos 
do grupo 3. Nitrito é convertido em nitrato por 
microrganismos do grupo 4. Nitrato é convertido em 
gás nitrogênio por microrganismos do grupo 5.

Se o grupo dos microrganismos decompositores fosse exterminado, qual etapa não ocorreria?
","
A 1.
B 2.
C 3.
D 4.
E 5.",B,B,B
112,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 112  
O tripulante de aeronaves e a radiação ionizante
Os raios cósmicos são fontes de radiação ionizante 
potencialmente perigosas para o organismo humano. 
Para quantificar a dose de radiação recebida, utiliza-se o 
sievert, definido como a unidade de energia recebida por 
unidade de massa. A exposição à radiação proveniente 
de raios cósmicos aumenta com a altitude, o que 
pode representar um problema para as tripulações de 
aeronaves. Recentemente, foram realizadas medições 
acuradas das doses de radiação ionizante para voos 
entre Rio de Janeiro e Roma. Os resultados têm indicado 
que a dose média de radiação recebida na fase de 
cruzeiro (que geralmente representa 80 por cento do 
tempo total de voo) desse trecho intercontinental é  
2 microsieverts por hora. As normas internacionais da 
aviação civil limitam em 1 000 horas por ano o tempo 
de trabalho para as tripulações que atuem em voos 
intercontinentais. Considere que a dose de radiação 
ionizante para uma radiografia torácica é estimada em 
0,2 milisievert.
 A quantas radiografias torácicas corresponde a dose de 
radiação ionizante à qual um tripulante que atue no trecho 
Rio de Janeiro–Roma é exposto ao longo de um ano?
","
A 8.
B 10.
C 80.
D 100.
E 1 000.",A,B,C
113,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 113  
Estima-se que entre 1 por cento e 5 por cento da energia solar que atinge a atmosfera terrestre é assimilada pelos 
vegetais. Por meio da fotossíntese, os vegetais sintetizam compostos de alto teor energético, como a glicose (C6H12O6) 
e o ATP (adenosina trifosfato), a partir de dióxido de carbono (CO2) e água (H2O), que têm baixo teor energético. 
Simplificadamente, a equação não balanceada da reação de fotossíntese pode ser descrita como:
Descrição da equação: Equação química não balanceada em que CO2 reage com H2O, na presença de energia 
radiante, formando os produtos C6H12O6 e O2.
Uma vez que a fotossíntese interfere na composição atmosférica, seu entendimento é essencial para se compreender 
o ciclo dos gases na atmosfera e como eles afetam o clima global do planeta.
O processo ilustrado
","
A é fundamental para a redução da biomassa nos vegetais.
B ocorre nos vegetais, mas também em outros organismos, tais como fungos e cianobactérias.
C produz o ATP usado pelas células animais.
D contribui para a retirada de CO2 atmosférico, amenizando os efeitos do lançamento de gases estufa.
E mostra como a maioria da energia solar que incide sobre a Terra é utilizada pelos seres vivos na produção de açúcares.",D,D,D
114,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 114  
Na tirinha de Mauricio de Sousa, os personagens Cebolinha e Cascão fazem uma brincadeira utilizando duas latas 
e um barbante. Ao perceberem que o som pode ser transmitido através do barbante, resolvem alterar o comprimento 
do barbante para ficar cada vez mais extenso. As demais condições permaneceram inalteradas durante a brincadeira.
Descrição da tirinha: Cebolinha e Cascão brincam, a uma certa distância um do outro, com duas latas conectadas 
por um barbante esticado. Cebolinha segura uma lata de conservas, e Cascão, uma lata de lixo. Eles utilizam 
esse dispositivo para ouvir a voz um do outro.
Na prática, à medida que se aumenta o comprimento do barbante, ocorre a redução de qual característica da onda sonora?
","
A Altura.
B Período.
C Amplitude.
D Velocidade.
E Comprimento de onda.",C,E,E
115,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 115  
Informações digitais — dados — são gravadas em 
discos ópticos, como CD e DVD, na forma de cavidades 
microscópicas. A gravação e a leitura óptica dessas 
informações são realizadas por um laser (fonte de luz 
monocromática). Quanto menores as dimensões dessas 
cavidades, mais dados são armazenados na mesma área 
do disco. O fator limitante para a leitura de dados é o 
espalhamento da luz pelo efeito de difração, fenômeno 
que ocorre quando a luz atravessa um obstáculo com 
dimensões da ordem de seu comprimento de onda. 
Essa limitação motivou o desenvolvimento de lasers 
com emissão em menores comprimentos de onda, 
possibilitando armazenar e ler dados em cavidades cada vez menores.
Em qual região espectral se situa o comprimento de onda 
do laser que otimiza o armazenamento e a leitura de 
dados em discos de uma mesma área?
","
A Violeta.
B Azul.
C Verde.
D Vermelho.
E Infravermelho.",A,B,A
116,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 116  
O bluetooth é uma tecnologia de comunicação sem 
fio, de curto alcance, presente em diferentes dispositivos 
eletrônicos de consumo. Ela permite que aparelhos 
eletrônicos diferentes se conectem e troquem dados entre 
si. No padrão bluetooth, denominado de Classe 2, as 
antenas transmitem sinais de potência igual a 2,4 miliwatts 
e possibilitam conectar dois dispositivos distanciados até  
10 metros. Considere que essas antenas se comportam como 
fontes puntiformes que emitem ondas eletromagnéticas 
esféricas e que a intensidade do sinal é calculada pela 
potência por unidade de área. Considere 3 como valor 
aproximado para pi.
Para que o sinal de bluetooth seja detectado pelas 
antenas, o valor mínimo de sua intensidade, em  
watt por metro quadrado, é mais próximo de
","
A 2,0 vezes 10 elevado a menos 6.
B 2,0 vezes 10 elevado a menos 5.
C 2,4 vezes 10 elevado a menos 5.
D 2,4 vezes 10 elevado a menos 3.
E 2,4 vezes 10 elevado a menos 1.",A,A,A
117,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 117  
 A tecnologia de vacinas de RNA mensageiro (RNAm) 
é investigada há anos. Avanços científicos em genética 
molecular permitiram desenvolver uma vacina para 
controle da pandemia da covid-19 causada pelo vírus de 
RNA SARS-CoV-2. A vacina de RNAm tem sequências 
de genes do vírus. Entretanto, por ser muito instável,  
o RNAm deve ser recoberto por uma capa de lipídios que 
evita sua degradação e favorece sua ação. Dessa forma, 
o RNAm desempenhará sua função específica atuando 
no mesmo compartimento celular de sempre.
 A imunização produzida por esse tipo de vacina é alcançada por meio da
","
A estimulação de leucócitos induzida pela capa lipídica contendo RNAm.
B atuação do RNAm como sequestrador do vírus para o meio extracelular.
C tradução do RNAm em proteína viral, desencadeando a resposta antigênica.
D competição entre o RNAm vacinal e o RNA viral pelos sítios dos ribossomos.
E incorporação do RNAm viral ao genoma do hospedeiro, gerando novo fenótipo.",C,C,C
118,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 118  
Na fertilização in vitro, espermatozoides são 
adicionados aos gametas femininos retirados de uma 
mulher. Após o período de incubação, a fecundação é 
favorecida pela ação de enzimas. Em um procedimento 
realizado, observou-se que nenhum dos gametas 
femininos foi fertilizado e, posteriormente, verificou-se que 
havia sido adicionado, equivocadamente, um coquetel de 
inibidores das enzimas do acrossomo, no lugar de um dos 
nutrientes constituintes do meio de cultura.
O coquetel de inibidores impediu o(a)
","
A formação do pronúcleo masculino.
B início da divisão mitótica do zigoto.
C término da segunda divisão meiótica do ovócito.
D passagem do espermatozoide pela corona radiata e zona pelúcida.
E fusão das membranas plasmáticas do ovócito e do espermatozoide.",D,E,A
119,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 119  
O fogão por indução funciona a partir do surgimento 
de uma corrente elétrica induzida no fundo da panela, com 
consequente transformação de energia elétrica em calor 
por efeito Joule. A principal vantagem desses fogões é a 
eficiência energética, que é substancialmente maior que 
a dos fogões convencionais.
 A corrente elétrica mencionada é induzida por
","
A radiação.
B condução.
C campo elétrico variável.
D campo magnético variável.
E ressonância eletromagnética.",D,D,D
120,2023,CN - Ciências da Natureza,,D2,"QUESTÃO 120  
Uma academia decide trocar gradualmente seus 
aparelhos de musculação. Agora, os frequentadores 
que utilizam os aparelhos do tipo 1 podem também 
utilizar os aparelhos do tipo 2, representados na figura, 
para elevar cargas correspondentes às massas M1 (no 
aparelho tipo 1) e M2 (no aparelho tipo 2), com velocidade 
constante. A fim de que o exercício seja realizado com a 
mesma força F vetorial, os usuários devem ser orientados 
a respeito da relação entre as cargas nos dois tipos de 
aparelhos, já que as polias fixas apenas mudam a direção 
das forças, enquanto a polia móvel divide as forças. 
Em ambos os aparelhos, considere as cordas 
inextensíveis, as massas das polias e das cordas 
desprezíveis e que não há dissipação de energia.
Descrição das figuras: Duas figuras ilustram os 
aparelhos do tipo 1 e do tipo 2.
Aparelho do tipo 1: um corpo de massa M1 está 
suspenso por uma extremidade de um cabo de aço 
vertical que passa por uma polia fixa no teto do 
aparelho. O cabo segue horizontalmente para outra 
polia fixa na lateral externa do aparelho. A partir dali, 
o cabo desce verticalmente passando por uma polia 
fixa à base do aparelho, e sobe verticalmente puxado 
por uma força F para cima.
Aparelho do tipo 2: um cabo de aço preso ao teto 
do aparelho desce e contorna uma polia móvel que 
está presa a um corpo de massa M2. O cabo segue 
verticalmente para cima e passa por uma polia fixa no 
teto do aparelho. O cabo segue horizontalmente para 
outra polia fixa na lateral externa do aparelho. A partir 
dali, o cabo desce verticalmente passando por uma 
polia fixa à base do aparelho, e sobe verticalmente 
puxado por uma força F para cima.
M2 dividido por M1 informada aos usuários?
","
A Um quarto.
B Um meio. 
C 1.
D 2.
E 4.",D,B,B
