id,year,area,sp_area,day,body,alternatives,answer,GEMINI_2022_answers,GPT3.5_2022_answers,Llama2_2022_answers
162,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 162  
Em janeiro de 2013, foram declaradas 1 794 272 
admissões e 1 765 372 desligamentos no Brasil, ou seja, 
foram criadas 28 900 vagas de emprego, segundo dados 
do Cadastro Geral de Empregados e Desempregados 
(Caged), divulgados pelo Ministério do Trabalho e Emprego 
(MTE). Segundo o Caged, o número de vagas criadas em 
janeiro de 2013 sofreu uma queda de 75 por cento, quando 
comparado com o mesmo período de 2012.
De acordo com as informações dadas, o número de 
vagas criadas em janeiro de 2012 foi","
A 16 514.
B 86 700.
C 115 600.
D 441 343.
E 448 568.",C,C,D,C
163,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 163  
Um prédio, com 9 andares e 8 apartamentos de  
2 quartos por andar, está com todos os seus apartamentos 
à venda. Os apartamentos são identificados por números 
formados por dois algarismos, sendo que a dezena 
indica o andar onde se encontra o apartamento, e a 
unidade, um algarismo de 1 a 8, que diferencia os 
apartamentos de um mesmo andar. Quanto à incidência 
de sol nos quartos desses apartamentos, constatam-se as 
seguintes características, em função de seus números de 
identificação:
• naqueles que finalizam em 1 ou 2, ambos os quartos recebem sol apenas na parte da manhã; 
• naqueles que finalizam em 3, 4, 5 ou 6, apenas um dos quartos recebe sol na parte da manhã;
• naqueles que finalizam em 7 ou 8, ambos os quartos recebem sol apenas na parte da tarde.
Uma pessoa pretende comprar 2 desses 
apartamentos em um mesmo andar, mas quer que, em 
ambos, pelo menos um dos quartos receba sol na parte 
da manhã.
De quantas maneiras diferentes essa pessoa poderá 
escolher 2 desses apartamentos para compra nas 
condições desejadas?
","
A 9 vezes 6 fatorial dividido por, abre parêntese, 6 menos 2, fecha parêntese, fatorial.
B 9 vezes 6 fatorial dividido por, abre parêntese, abre parêntese, 6 menos 2, fecha parêntese, fatorial vezes 2 fatorial, fecha parêntese.
C 9 vezes 4 fatorial dividido por, abre parêntese, abre parêntese, 4 menos 2, fecha parêntese, fatorial vezes 2 fatorial, fecha parêntese.
D 9 vezes 2 fatorial dividido por, abre parêntese, abre parêntese, 2 menos 2, fecha parêntese, fatorial vezes 2 fatorial, fecha parêntese.
E 9 vezes abre parêntese, abre parêntese, 8 fatorial dividido por, abre parêntese, abre parêntese, 8 menos 2, fecha parêntese, fatorial vezes 2 fatorial, fecha parêntese, fecha parêntese, menos 1, fecha parêntese.",B,C,E,C
164,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 164  
Um médico faz o acompanhamento clínico de um grupo de pessoas que realizam atividades físicas diariamente. 
Ele observou que a perda média de massa dessas pessoas para cada hora de atividade física era de 1,5 quilograma. 
Sabendo que a massa de 1 litro de água é de 1 quilograma, ele recomendou que ingerissem, ao longo das 3 horas 
seguintes ao final da atividade, uma quantidade total de água correspondente a 40 por cento a mais do que a massa 
perdida na atividade física, para evitar desidratação.
Seguindo a recomendação médica, uma dessas pessoas ingeriu, certo dia, um total de 1,7 litro de água após 
terminar seus exercícios físicos.
Para que a recomendação médica tenha efetivamente sido respeitada, a atividade física dessa pessoa, nesse dia, durou
","
A 30 minutos ou menos.
B mais de 35 e menos de 45 minutos.
C mais de 45 e menos de 55 minutos.
D mais de 60 e menos de 70 minutos.
E 70 minutos ou mais.",C,C,C,C
165,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 165  
Em uma sala de cinema, para garantir que os espectadores vejam toda a imagem projetada na tela, a disposição das 
poltronas deve obedecer à norma técnica da Associação Brasileira de Normas Técnicas (ABNT), que faz as seguintes indicações:
• Distância mínima (Dmínimo) entre a tela de projeção e o encosto da poltrona da primeira fileira deve ser de, pelo 
menos, 60 por cento da largura (L) da tela.
• Distância máxima (Dmáximo) entre a tela de projeção e o encosto da poltrona da última fileira deve ser o dobro 
da largura (L) da tela, sendo aceitável uma distância de até 2,9 vezes a largura (L) da tela.
Para o espaçamento entre as fileiras de poltronas, é considerada a distância de 1 metro entre os encostos de 
poltronas em duas fileiras consecutivas.
Uma sala de cinema, cuja largura da tela mede 12 metros, está montada em conformidade com as normas da 
ABNT e tem suas dimensões especificadas na figura.
Descrição da imagem: 
Figura distribuída em dois esquemas em que, o esquema à esquerda apresenta um trapézio isósceles. A figura à 
esquerda apresenta um trapézio isósceles cuja base menor mede L e cuja altura mede Daceitável igual a 2,9 vezes L.
Esse trapézio é seccionado por dois segmentos de reta paralelos às bases, o primeiro a uma distância da tela 
de Dmínimo igual a 0,6 vezes L, representando o alinhamento dos encostos das poltronas já instaladas da primeira 
fileira, e o segundo, a uma distância da tela Dmáximo igual a 2 vezes L, indicando o alinhamento dos encostos das 
poltronas da última fileira já instalada.
Há uma região destacada, compreendida entre o segundo segmento e a base maior do trapézio, denominada 
Área de instalação de novas poltronas.
 A figura à direita apresenta parte de 3 fileiras de poltronas, indicando a distância de 1 metro entre os encostos das 
poltronas de fileiras consecutivas.
Pretende-se ampliar essa sala, mantendo-se na mesma posição a tela e todas as poltronas já instaladas, ampliando-se 
ao máximo a sala para os fundos (área de instalação de novas poltronas), respeitando-se o limite aceitável da norma da 
ABNT. A intenção é aumentar, ao máximo, a quantidade de poltronas da sala, instalando-se novas unidades, iguais às já instaladas.
Quantas fileiras de poltronas a sala comportará após essa ampliação?","
A 26.
B 27.
C 28.
D 29.
E 35.",C,C,B,C
166,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 166  
 A luminosidade L de uma estrela está relacionada com 
o raio R e com a temperatura T dessa estrela segundo a Lei 
de Stefan-Boltzmann: L é igual a c vezes R ao quadrado 
vezes T elevado a 4, em que c é uma constante igual para 
todas as estrelas.
Considere duas estrelas E e F, sendo que a estrela E 
tem metade do raio da estrela F e o dobro da temperatura 
de F.
Indique por LE e LF suas respectivas luminosidades.
 A relação entre as luminosidades dessas duas estrelas é dada por","
A LE é igual a LF dividido por 2.
B LE é igual a LF dividido por 4.
C LE é igual a LF.
D LE é igual a 4 vezes LF.
E LE é igual a 8 vezes LF.",D,E,C,C
167,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 167  
Uma das informações que pode auxiliar no 
dimensionamento do número de pediatras que devem 
atender em uma Unidade Básica de Saúde (UBS) é 
o número que representa a mediana da quantidade 
de crianças por família existente na região sob sua 
responsabilidade. O quadro mostra a distribuição das 
frequências do número de crianças por família na região 
de responsabilidade de uma UBS.
Descrição da imagem: 
Quadro que relaciona número de crianças por família 
à frequência, mostra os seguintes dados:
nenhuma criança: 100;
1 criança: 400;
2 crianças: 200;
3 crianças: 150;
4 crianças: 100;
5 crianças: 50.
O número que representa a mediana da quantidade de 
crianças por família nessa região é
","
A 1,0.
B 1,5.
C 1,9.
D 2,1.
E 2,5.",B,D,D,C
168,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 168  
Em jogos de voleibol, um saque é invalidado se a bola 
atingir o teto do ginásio onde ocorre o jogo. Um jogador de 
uma equipe tem um saque que atinge uma grande altura. 
Seu recorde foi quando a batida do saque se iniciou a 
uma altura de 1,5 metro do piso da quadra, e a trajetória 
da bola foi descrita pela parábola y é igual a menos, abre 
parêntese, x ao quadrado dividido por 6, fecha parêntese, 
menos, abre parêntese, 7 vezes x dividido por 3, fecha 
parêntese, mais 12, em que y representa a altura da bola 
em relação ao eixo x (das abscissas) que está localizado 
a 1,5 metro do piso da quadra, como representado na 
figura. Suponha que em todas as partidas algum saque 
desse jogador atinja a mesma altura do seu recorde.
Descrição da imagem: 
Figura representa uma quadra de voleibol no formato 
de um retângulo, com a figura de um jogador que irá 
realizar um saque cuja trajetória da bola descreverá 
uma parábola a partir do instante em que é atingida 
pelo jogador até cair na quadra da equipe adversária.
 A parábola está referenciada em um sistema de eixos 
cartesianos, cujo eixo x está localizado a 1,5 metro 
acima do piso da quadra e é paralelo às suas laterais, 
e o eixo y está situado no mesmo plano da rede.
 A equipe desse jogador participou de um torneio de 
voleibol no qual jogou cinco partidas, cada uma delas 
em um ginásio diferente. As alturas dos tetos desses 
ginásios, em relação aos pisos das quadras, são:
• ginásio 1: 17 metros; 
• ginásio 2: 18 metros; 
• ginásio 3: 19 metros; 
• ginásio 4: 21 metros;
• ginásio 5: 40 metros.
O saque desse atleta foi invalidado
","
A apenas no ginásio 1.
B apenas nos ginásios 1 e 2.
C apenas nos ginásios 1, 2 e 3.
D apenas nos ginásios 1, 2, 3 e 4.
E em todos os ginásios.",D,B,D,E
169,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 169  
O pacote básico de um jogo para smartphone, que 
é vendido a 50 reais, contém 2 000 gemas e 100 000 
moedas de ouro, que são itens utilizáveis nesse jogo.
 A empresa que comercializa esse jogo decidiu criar 
um pacote especial que será vendido a 100 reais e que 
se diferenciará do pacote básico por apresentar maiores 
quantidades de gemas e moedas de ouro. Para estimular 
as vendas desse novo pacote, a empresa decidiu inserir 
nele 6 000 gemas a mais, em relação ao que o cliente 
teria caso optasse por comprar, com a mesma quantia, 
dois pacotes básicos.
 A quantidade de moedas de ouro que a empresa deverá 
inserir ao pacote especial, para que seja mantida a mesma 
proporção existente entre as quantidades de gemas e de 
moedas de ouro contidas no pacote básico, é
","
A 50 000.
B 100 000.
C 200 000.
D 300 000.
E 400 000.",E,C,C,C
170,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 170  
Um parque tem dois circuitos de tamanhos 
diferentes para corridas. Um corredor treina nesse 
parque e, no primeiro dia, inicia seu treino percorrendo 
3 voltas em torno do circuito maior e 2 voltas em torno 
do menor, perfazendo um total de 1 800 metros. Em 
seguida, dando continuidade a seu treino, corre mais  
2 voltas em torno do circuito maior e 1 volta em torno 
do menor, percorrendo mais 1 100 metros.
No segundo dia, ele pretende percorrer 5 000 metros 
nos circuitos do parque, fazendo um número inteiro de 
voltas em torno deles e de modo que o número de voltas 
seja o maior possível.
 A soma do número de voltas em torno dos dois circuitos, no segundo dia, será
","
A 10.
B 13.
C 14.
D 15.
E 16.",E,B,C,C
171,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 171  
Uma equipe de marketing digital foi contratada para 
aumentar as vendas de um produto ofertado em um site 
de comércio eletrônico. Para isso, elaborou um anúncio 
que, quando o cliente clica sobre ele, é direcionado 
para a página de vendas do produto. Esse anúncio foi 
divulgado em duas redes sociais, A e B, e foram obtidos 
os seguintes resultados:
• rede social A: o anúncio foi visualizado por  
3 000 pessoas; 10 por cento delas clicaram sobre 
o anúncio e foram redirecionadas para o site;  
3 por cento das que clicaram sobre o anúncio 
compraram o produto. O investimento feito para a 
publicação do anúncio nessa rede foi de 100 reais;
• rede social B: o anúncio foi visualizado por  
1 000 pessoas; 30 por cento delas clicaram sobre 
o anúncio e foram redirecionadas para o site; 
2 por cento das que clicaram sobre o anúncio 
compraram o produto. O investimento feito para a 
publicação do anúncio nessa rede foi de 200 reais.
Por experiência, o pessoal da equipe de marketing 
considera que a quantidade de novas pessoas que verão 
o anúncio é diretamente proporcional ao investimento 
realizado, e que a quantidade de pessoas que comprarão 
o produto também se manterá proporcional à quantidade 
de pessoas que clicarão sobre o anúncio.
O responsável pelo produto decidiu, então, investir 
mais 300 reais em cada uma das duas redes sociais para 
a divulgação desse anúncio e obteve, de fato, o aumento 
proporcional esperado na quantidade de clientes que 
compraram esse produto. Para classificar o aumento 
obtido na quantidade (Q) de compradores desse produto, 
em consequência dessa segunda divulgação, em relação 
aos resultados observados na primeira divulgação, o 
responsável pelo produto adotou o seguinte critério:
• Q menor ou igual a 60 por cento: não satisfatório;
• 60 por cento menor que Q menor ou igual a 100 por cento: regular;
• 100 por cento menor que Q menor ou igual a 150 por cento: bom;
• 150 por cento menor que Q menor ou igual a 190 por cento: muito bom;
• 190 por cento menor que Q menor ou igual a 200 por cento: excelente.
O aumento na quantidade de compradores, em 
consequência dessa segunda divulgação, em relação 
ao que foi registrado com a primeira divulgação, foi 
classificado como
","
A não satisfatório.
B regular.
C bom.
D muito bom.
E excelente.",C,D,C,C
172,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 172  
Uma montadora de automóveis divulgou que oferta a 
seus clientes mais de 1 000 configurações diferentes de 
carro, variando o modelo, a motorização, os opcionais e 
a cor do veículo. Atualmente, ela oferece 7 modelos de 
carros com 2 tipos de motores: 1.0 e 1.6. Já em relação 
aos opcionais, existem 3 escolhas possíveis: central 
multimídia, rodas de liga leve e bancos de couro, podendo 
o cliente optar por incluir um, dois, três ou nenhum dos 
opcionais disponíveis.
Para ser fiel à divulgação feita, a quantidade mínima 
de cores que a montadora deverá disponibilizar a seus 
clientes é","
A 8.
B 9.
C 11.
D 18.
E 24.",B,A,C,C
173,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 173  
Um casal deseja recarregar seu cartão bancário 
pré-pago, para realizar uma viagem ao exterior. Eles 
recarregarão esse cartão com 3 000 dólares, em uma 
única transação. A unidade monetária do país onde 
reside o casal é o zed e a taxa cambial é de 2,20 zeds por 
dólar. É cobrado um imposto de 3 por cento sobre o valor 
pago, em zed, pela recarga, além de uma quantia fixa de 
40 zeds pela transação bancária.
Qual o valor mínimo, em zed, que esse casal deve possuir 
para recarregar o cartão?","
A 6 640,00.
B 6 690,00.
C 6 730,00.
D 6 838,00.
E 6 886,00.",D,A,B,C
174,2022,MT - Matemática e Códigos,,D2,"QUESTÃO 174  
Cada número que identifica uma agência bancária tem 
quatro dígitos: N1, N2, N3, N4 mais um dígito verificador N5, 
sendo todos esses dígitos números naturais pertencentes 
ao conjunto formado por 0, 1, 2, 3, 4, 5, 6, 7, 8 e 9.  
Para a determinação de N5, primeiramente multiplica-se 
ordenadamente os quatro primeiros dígitos do 
número da agência por 5, 4, 3 e 2, respectivamente, 
somam-se os resultados e obtém-se S é igual a 5 vezes N1 
mais 4 vezes N2 mais 3 vezes N3 mais 2 vezes N4.
Posteriormente, encontra-se o resto da divisão de  
S por 11, denotando por R esse resto. Dessa forma, N5 é 
a diferença 11 menos R.
Considere o número de uma agência bancária cujos 
quatro primeiros dígitos são 0100.
Qual é o dígito verificador N5 dessa agência bancária?","
A 0.
B 6.
C 7.
D 8.
E 9.",C,C,E,C
